Brand,Current Price,Original Price,Discount Percentage,Rating,Number OF Ratings,Model Name,Dial Shape,Strap Color,Strap Material,Battery Life (Days),Display Size,Brand_Label,Touchscreen_No,Touchscreen_Unknown,Touchscreen_Yes,Bluetooth_No,Bluetooth_Yes,Model_Name_Label
0.23529411764705882,0.020387128925938094,0.08572244975711972,0.7692615280252904,0.825,0.0010870109460225576,0.36870026525198935,1.0,0.9333333333333333,1.0,0.5529411764705883,0.40540540540540543,0.23529411764705882,0.0,0.0,1.0,0.0,1.0,0.36870026525198935
0.7058823529411764,0.08834422534573172,0.13863754219978622,0.43954904716727095,0.8500000000000001,0.012583807251800513,0.5676392572944297,1.0,0.9333333333333333,1.0,0.6517647058823529,0.2972972972972973,0.7058823529411764,0.0,1.0,0.0,0.0,1.0,0.5676392572944297
0.23529411764705882,0.05436567713583491,0.13863754219978622,0.6593402712099212,0.825,0.0016070964209397396,0.376657824933687,1.0,0.9333333333333333,1.0,0.3411764705882353,0.2972972972972973,0.23529411764705882,0.0,0.0,1.0,0.0,1.0,0.376657824933687
0.9411764705882353,0.12232277355562854,0.3078705908499222,0.6733736441721072,0.7749999999999999,0.00011467723204695629,0.5676392572944297,1.0,0.9333333333333333,1.0,0.5247058823529412,1.0,0.9411764705882353,0.0,1.0,0.0,0.0,1.0,0.5676392572944297
0.5294117647058824,0.17885175159416022,0.21791493369738915,0.2687018464156196,0.825,0.0005023185798113156,0.24403183023872677,1.0,0.9333333333333333,0.7333333333333333,0.9999999999999999,0.2702702702702703,0.5294117647058824,0.0,0.0,1.0,0.0,1.0,0.24403183023872677
0.5294117647058824,0.38272304085354114,0.5301139791091215,0.3592858635944757,0.825,2.9073101082326944e-05,0.246684350132626,1.0,0.9333333333333333,0.06666666666666667,0.3411764705882353,1.0,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.246684350132626
0.7647058823529411,0.28748117022120034,0.42981871289329143,0.41177949564975214,0.925,0.0013389778220693912,0.5676392572944297,1.0,0.9333333333333333,1.0,0.8305882352941176,0.2972972972972973,0.7647058823529411,0.0,1.0,0.0,0.0,1.0,0.5676392572944297
0.7647058823529411,0.05890747641322445,0.10688848673418633,0.5127297554610412,0.875,7.752826955287185e-05,0.41379310344827586,1.0,0.9333333333333333,1.0,0.3411764705882353,0.08108108108108109,0.7647058823529411,0.0,1.0,0.0,0.0,1.0,0.41379310344827586
0.8235294117647058,0.02944807511524391,0.06455641278005313,0.5769522219235944,0.7,0.0008786537215992144,0.8355437665782492,1.0,0.9333333333333333,1.0,0.3411764705882353,1.0,0.8235294117647058,0.0,1.0,0.0,0.0,1.0,0.8355437665782492
0.29411764705882354,0.010499371396858116,0.04339037580298652,0.7094137241025975,0.675,2.745792879997545e-05,0.5676392572944297,1.0,0.9333333333333333,1.0,0.3411764705882353,0.43243243243243246,0.29411764705882354,0.0,0.0,1.0,0.0,1.0,0.5676392572944297
0.3529411764705882,0.08741094788823323,0.3883967785291721,0.6044529177945696,0.825,0.06343266104479035,0.042440318302387266,1.0,0.9333333333333333,0.7333333333333333,0.12941176470588234,0.2702702702702703,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,0.042440318302387266
0.3529411764705882,0.0011326182736632277,0.08572244975711972,0.9560902964295794,0.8,0.04164398695586865,0.029177718832891244,1.0,0.9333333333333333,0.7333333333333333,0.3411764705882353,0.3783783783783784,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,0.029177718832891244
0.3529411764705882,0.006795709641979366,0.08572244975711972,0.901140658663612,0.8,0.053969366642492925,0.034482758620689655,1.0,0.9333333333333333,0.7333333333333333,0.3411764705882353,0.2702702702702703,0.3529411764705882,0.0,0.0,1.0,0.0,1.0,0.034482758620689655
0.8235294117647058,0.006795709641979366,0.03280735731445322,0.7033923123074671,0.7749999999999999,0.02245089472468581,0.9946949602122015,1.0,0.9333333333333333,0.4666666666666667,0.3411764705882353,0.3783783783783784,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.9946949602122015
0.5882352941176471,0.005663091368316137,0.03809886655871988,0.7593328209863516,0.42500000000000004,1.4536550541163476e-05,0.5676392572944297,1.0,0.9333333333333333,1.0,0.6941176470588235,1.0,0.5882352941176471,0.0,1.0,0.0,0.0,1.0,0.5676392572944297
0.5882352941176471,0.004530473094652911,0.04339037580298652,0.8059483573288065,0.825,5.8146202164653896e-05,0.23872679045092837,1.0,0.9333333333333333,1.0,0.5529411764705883,0.3783783783783784,0.5882352941176471,0.0,0.0,1.0,0.0,1.0,0.23872679045092837
0.5882352941176471,0.023784983746927772,0.04339037580298652,0.49454631447219755,0.75,0.0001631324005175012,0.35809018567639256,1.0,0.9333333333333333,1.0,0.3411764705882353,0.2702702702702703,0.5882352941176471,0.0,0.0,1.0,0.0,1.0,0.35809018567639256
0.5882352941176471,0.023784983746927772,0.04339037580298652,0.49454631447219755,0.75,0.0001631324005175012,0.007957559681697613,1.0,0.9333333333333333,0.5333333333333333,0.5529411764705883,0.2702702702702703,0.5882352941176471,0.0,0.0,1.0,0.0,1.0,0.007957559681697613
0.5882352941176471,0.005663091368316137,0.03809886655871988,0.7593328209863516,0.375,3.2303445647029947e-06,0.36339522546419095,1.0,0.9333333333333333,1.0,0.6941176470588235,1.0,0.5882352941176471,0.0,1.0,0.0,0.0,1.0,0.36339522546419095
0.058823529411764705,0.013240307619123128,0.027515848070186574,0.5204643468371846,0.625,0.00048455168470544913,0.1936339522546419,1.0,0.9333333333333333,1.0,0.5529411764705883,1.0,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,0.1936339522546419
